GeneID,C1,C2,C3,C4,C5,T1,T2,T3,T4,T5
oll8EF6EOrZg,1003.10483727133,1003.36496615351,996.609252986661,998.545092380929,994.622096693119,1002.87030598381,995.852926807786,999.642054569644,996.29519490244,1002.25268648537
cAmOyvUqYaND,998.031534607604,999.815118884411,1001.0543997311,995.450448800129,1004.04762345784,1000.75612577325,999.486085523467,1002.0750871701,999.907682147464,998.376935646628
9oUSzr9PoT7j,1002.86020827015,996.681318413792,996.997487146559,997.799667268938,998.631522708611,1000.02483514981,997.245364486552,1001.23837460015,1001.86270832168,1000.57461189133
bEFzQOrA2uPt,999.961106326932,996.412762846746,1001.77434568962,999.307832220976,998.146476004185,999.543872817305,996.692725107647,998.177565717729,997.309539912414,1005.80695245664
ZsVwsLLTjWM2,1003.52163103965,999.015324786096,1000.1709707372,1000.54808326062,1000.95177256896,998.678723215047,1000.12027829433,996.476420254027,1001.67815111467,999.245476085353
C5qx8j5U0uhb,997.433928539232,1001.51018299858,997.839787221387,999.840418065235,998.030119869038,997.585877926489,1001.9856136491,998.991659329719,1000.43045352353,1001.68853351917
oec1iweCdYTs,999.412036139929,999.569567013536,997.304248352574,1000.03707691687,1000.44172095203,1003.5459554988,997.586613657936,999.069845701582,1000.81436388613,1000.41862773684
k1U4m1S0n4M2,999.999429868086,1001.68246600843,999.126221641012,999.463094923256,1000.21902371147,998.458168807079,1000.54777254763,998.646597219984,1000.21751400446,1000.72227589905
k3NelC4blUZA,998.711361923475,1004.10506960677,998.609763208392,999.767642158496,1002.6514714866,998.110117464018,1001.67769819174,1004.9902256093,1001.41310216142,999.61058681506
eWLMSoF8eSnG,999.332127329592,997.023038800103,1003.622237415,999.628509796251,1001.8900602797,998.971492709391,995.2006723036,1001.24657392513,1000.11696775307,999.638537496021
NGuLtHKN6ZaW,998.812615889378,1000.8198585068,1000.4810032801,1002.06374758897,1001.68910233257,1000.23482172877,998.895075159259,1002.09801304149,999.47634810487,998.808119940587
olJQfbUDB5k8,996.972648781992,998.578673892696,999.573373572971,1001.89911510306,999.416450148413,1001.49978430663,994.272139987057,996.102330493598,997.339974043721,1001.19511417872
NdX8UU2Rp2EB,1001.03588657234,1000.75258598486,998.728816335992,1000.97558080498,998.636192867309,996.29913749683,1002.65317429086,999.886195510109,998.185032694517,999.442125075881
2qWjy3aemESj,999.251574618961,998.176100890432,1000.37813350985,999.332044076968,999.365974805635,1000.00766060265,999.382302327019,997.368606644821,997.123705445528,998.811753558853
oZtHe9OGPRsH,1001.43459816586,1001.58672815671,1004.66335744401,997.545709087063,1001.38199483648,1002.79150938318,997.398176601928,998.715116822287,995.96026474279,998.888684380001
wfqr6jWWpGWw,998.898957998658,997.051201640541,1000.49697125755,1000.75755166659,1000.41427204398,1000.98654517975,998.988770673383,1004.43866591128,999.034572685041,999.542403719333
tbozv0VDaZvJ,999.275411939111,997.17905796486,999.701098431339,998.015016556839,1003.62866236779,1000.64976287824,998.053761185,998.912611441608,997.495840182421,1002.6775441391
Vdww9G3ZbCD8,1000.72733485692,996.984048136042,1003.04427073571,998.050027635215,1000.08263201036,998.378159139554,1001.29659865266,1002.1531345156,997.660787397875,998.697179965098
WZ5qCi4OZtoK,995.06624840568,999.437773102403,1003.04944554911,998.262351199567,998.674351855249,1001.02635762503,998.028874999845,1001.19615062891,999.876837692946,996.852045295855
mGWOSwBapphA,999.450336181756,998.996960441968,1002.67267908376,999.568097375357,1001.49186427888,1000.06466945911,999.618096033181,996.405647589038,999.812128326859,997.948924778825
Q0tvvkgWgxgc,1002.3504757329,1002.18042691751,1000.22859370455,1003.00223433838,1001.47678634254,997.693331969337,995.812356160612,997.429194328633,1000.75878635196,1000.40886631192
0V6Yq2yGITOi,998.980075927182,1001.9378865297,1000.27178754928,997.961485023369,1000.55855114277,1002.96696831138,996.112145186421,1001.579833951,1000.18250955776,999.534436939614
WEfQRPqJ4Y3u,1000.86226156685,996.392441069833,1000.51387681931,1001.69637236439,1003.29552594431,1001.57670174514,999.180550579523,1000.96203557856,1002.96430634077,1003.72518307532
0LkBBoOSmpmC,1001.85864996425,1000.05841989751,998.814061939068,999.40423528073,997.308965319552,999.575141283751,997.157769416111,1002.26283019093,1001.36571617132,1001.95986010523
b5QBl3BWQs9b,997.137945905571,1001.70900225338,998.601589001444,999.835214094388,998.520046839832,998.967424897879,1002.07858977949,1002.62273854425,1001.01885905903,999.415342328575
Cy8f5lr9ej7h,1000.6680368131,1000.37071279261,1000.6575785944,999.228566291517,1001.72636522026,998.170825178355,999.193638967413,1000.76688730322,998.710559736588,1000.55734835171
pbvy8Ee8xjYh,1000.02132109978,997.054142038747,1001.70879388674,999.180367752943,994.789540091907,997.40710260831,998.586215281939,1000.90463827547,998.638134306528,1000.33980702617
u6JxtQcd4ok5,1000.88965453063,1002.03360730561,997.727959592909,998.182934002363,1002.94889154398,1001.78856979012,1000.5570336905,1000.76910170713,1000.87280284024,998.641773503066
LCnAXVed2DIi,1003.47211257577,1001.72387577135,997.9992522034,998.779420129114,997.497154187094,998.90016898127,995.249650793029,1002.30325576344,999.820774176939,998.431044805668
syFO8jWuJpK5,998.728964323441,998.739305608127,1000.24404070695,995.981362512206,999.008537996585,999.481577914979,998.948455742017,998.970873372929,1000.30301309576,1000.13481344059
HZfJABC25Pyc,1002.57554391976,1000.16563327702,999.612709922158,1001.57205375286,999.391651907376,1002.51403662536,1000.54879729712,995.728727251344,1001.01412527803,1001.92371576823
i3st2c7rCL3m,1000.36593319781,996.275510591437,1000.40416490037,999.999888959474,999.547351047984,1001.67572285533,996.11841522608,1001.06147658716,999.120527847046,999.391681885765
SeCHvc4Kh8OW,999.028526572865,997.657641941444,1002.81120392651,1000.32240769408,998.989250973386,999.872732715894,1003.08463595776,1002.75030989842,998.238529318534,999.79722540492
uwxrBulJZjOY,997.856348476265,1003.60994766573,999.907478595351,999.916366211821,1000.89113824135,1001.93419809884,1001.97929148649,1002.44500152935,1004.00655697739,1001.53452684022
jkcNiX5ICkki,999.820519468983,998.979245422792,997.020044922074,1001.57524872474,998.943140867748,1001.70426613797,1000.39890061276,1002.59453296271,999.415595745795,1003.56792963042
FEkmWpWkKcZB,999.133786904032,1003.29380724091,999.403914277629,1001.46622851635,1002.62082640356,998.719656404072,998.148794058545,998.045569829801,1002.07880485524,998.346041013879
m76jZ1VckKFp,997.492847609488,1003.13372156169,1003.58880715918,1002.68252726165,998.097424865127,1003.21264008628,1001.87031219745,998.733734533009,1001.44888165411,998.749440337334
zi5Tp8BVHHRo,1002.1481275453,1001.89010008484,1000.66083768785,1000.03835068562,1000.27018613303,997.497368236575,1000.79619101271,1001.3133605512,1001.28775619183,1000.50761567191
7kJc0ejOOSEQ,999.259604861964,999.686570506153,1000.94172888843,998.671110608981,1001.12851103465,999.830303027855,997.130340652204,995.841156022437,999.025627815564,1003.63726327149
ClC8HDhDp7P2,999.446365135491,997.798204305684,1001.99111658733,996.868089591007,999.97679455307,1002.35380758331,999.2985435359,1001.20369639457,998.884643371417,1000.87443327487
amlqZMmcqeJX,995.717514925232,999.699136678591,996.570142826632,999.62424123105,1002.44730902929,998.902479479878,999.383816214938,1004.30268141819,998.015555721569,1000.33974363106
YsIQKuj0DMkv,999.993219090787,1001.36974545026,998.68375888429,1003.4509915479,1000.80941019177,999.07750956221,999.004530009595,999.326982924086,1003.80081280387,999.578617490043
8vxkS6xaPuTc,1001.55867106123,1000.44046253639,1003.77335862117,998.006124972298,998.021846075345,1000.34698456973,1001.05288022637,1000.06729830017,998.880262158329,1001.37044375973
XbILruyX4o8F,998.715443543202,1000.36949958195,998.31190007716,1002.92115566227,997.674483087451,1001.45639893726,1001.1668019605,995.663346172308,997.454143482998,998.293161854168
GIDegnNVNf30,1001.54047689399,1002.71537718845,1000.69437246087,999.260850153296,1002.14994364607,1000.66381836773,1002.3467221347,1000.33464561864,997.958596315081,1000.41067967608
xQj1mqrJx2BP,1001.27263204176,1000.54515197117,1002.39354439387,1001.25500983093,999.160404894163,999.879954861657,999.578059987035,1001.38372108381,999.412504902123,1001.24974991642
6FvSMtV5pZm6,999.074750828172,999.51607033086,1002.64817745112,1002.37064048408,1001.64457768485,1002.293696075,997.140497371503,999.751659964968,1000.0284338006,997.990850978757
LToKWPF9lJR6,1001.67336413122,996.80945342477,999.564918202412,1001.64752907209,996.971842403352,999.574667411793,998.915873358747,999.102323051759,1002.66257358942,1000.46836042908
r4SafvzBVrNt,997.898385154328,995.560024515535,1000.64118579127,998.568961501404,1003.36141603958,1001.19551615342,996.477778376971,1002.75159851363,999.12297387661,1000.21771250422
CF3pogrUKUnp,1002.51445654095,999.125502967493,1002.50461812984,998.804304313259,999.292265079402,997.52198778583,1002.7077310098,1000.68186631103,998.075401525695,998.701150990145
60GxNZn97VLU,1002.90563918353,1000.08455477454,1002.97633383081,996.114086540882,1000.6247985018,999.59371626615,1001.50176922275,996.415350839921,998.872042578601,1004.00745825558
z13IBLiGbMer,1000.69984444252,997.808779324412,996.374237116556,1001.58034155113,1000.57712264169,999.700714395781,999.331560785663,999.912145498728,1000.31875565648,1000.74385039826
xrouL9Wy0831,997.181944750365,1000.23295701664,999.25550870783,1000.16243607236,998.516327041228,997.295863106547,999.841107885898,999.009357549447,999.22215893091,1000.8542544104
7li91Owiz9T0,1003.04878587649,1002.30768258811,998.460022198094,997.289545198823,996.988162712012,1001.67331215686,997.775586175485,1001.1265981959,1000.21364678192,995.546416312137
15dAwJSjNpiV,1000.49705346052,1000.05732352188,999.261016758404,1000.20173579925,997.843009282414,998.837266368491,999.480664801208,996.05849846658,1000.47251329519,996.815521397146
TxNJnqnHPmGu,1003.01234777666,1001.76253359464,999.693047528238,1004.0890850914,999.600710372096,1000.34928671433,997.995586957945,1001.33829456361,1001.53567232609,998.642898622609
uvWLgxfenBn5,1001.72271244103,996.208655708213,997.675516606127,999.64613669547,1000.8628403858,1000.91504762449,999.213180100153,995.831884501398,1004.2585364324,1001.67049344996
h8x2ZiWqErv1,999.939196721606,999.958882151763,1000.26555470677,998.860442692025,1001.43002305713,1001.45892826465,999.418800435892,1001.36644328486,1000.7579078445,1001.1253643188
J8guuTYGEGQq,1001.10026432362,1000.92300629415,1003.41058211347,1000.5229468386,1000.07750511874,999.492469952445,1000.69583720894,997.511083379114,996.146376084077,999.011943226894
N26wZlsq54Er,1002.42599155153,1001.14779516847,1001.96157448949,999.649254355496,998.954489097863,999.360169420106,1001.12326568853,1004.01479153792,1001.40832817898,1002.09581449535
3TnJ6won9ngZ,1001.04386441649,999.772389943917,998.013378011783,997.444567774718,1001.98443142512,995.898356469646,995.913349855561,999.679233869736,1002.56556190403,1001.17361839266
NyKN16iLKD7b,1004.48983344323,998.047833015117,998.720477666082,1002.67610807047,1002.82206566482,1000.38629010402,1000.28734881563,1002.83233533756,998.650854179814,998.800572432597
EhxzYKLrvaMc,1000.7081516912,998.121970526857,999.793710876513,999.919890644812,1000.15839157508,1001.18411152545,995.5058880475,1000.35604152502,999.305074175037,1000.74709846165
MPL0cNFpcuR7,1001.92567043733,997.246593533928,999.121126097232,996.027649380533,1002.16987150783,997.970553548116,1003.21595278595,1000.88772561559,998.014711915834,999.867495752666
CuX6YD4aV6qE,999.803204713991,1001.20287660417,1001.6248868191,997.749597774151,1001.08407041775,998.82564133673,1000.1243465234,1001.53926627481,1001.22179842799,999.830709540915
echVWVToaze3,1003.05651735129,999.659944326699,999.048436156215,1000.10746701221,1002.07221392102,1000.57661624871,1001.73458059574,999.508457757512,1002.11521206896,1004.55868262588
HZWF96hhlOzB,1000.3789158069,1001.71788905385,998.852213440225,1001.51685341255,1000.06560278523,1001.02289407221,1000.31359610543,999.795427493916,1000.40076460762,995.738852790459
lOM5Oh4E83Dg,998.800879491087,996.125595409849,996.408199650959,999.311337398324,999.99821393081,1004.92860418763,1003.6402577578,1003.29287187185,996.586905979671,997.588207161231
wcUi4kyr7byQ,997.14325162424,1004.42926357745,1001.71191415893,999.644528078491,995.7756804094,998.45339176121,998.968685535525,1002.45759286124,1001.88369716391,996.931306940801
q6vVFhPsZ5aG,999.687753684048,996.706256085627,1000.44579338556,1001.72584110128,998.456941638048,1001.96194695312,1000.03630558663,1001.86526236712,999.593891024467,1000.18254310282
2yJN4w6NcHtb,1000.91553517771,998.272832206723,997.882533561537,1001.23859688021,999.879785571386,1000.77536511006,999.866672751795,997.762249829727,997.728639373343,1000.40537786401
HI8u5vkhPu6n,1002.36961412366,1005.05777480599,999.952227077646,998.800195697587,998.962648055132,999.729150286228,1001.06261347173,997.757961362923,999.787196276619,1001.30631005709
31eV88aqq6dV,998.983988928664,1000.04252594961,998.458475593082,1000.33446054865,999.301974663979,997.304934478825,1001.73699741649,1001.14827306408,1002.06354130014,1000.37392761356
w7rN1k1CnldU,1000.14953273444,1004.00272138047,1001.05588514211,998.56179230821,1001.77258843044,1002.40897417651,1004.22186458674,999.310264205376,999.682705886939,1001.26565613652
ityXsdB2FgYV,1000.04102571607,1003.14418202723,1003.25842667443,1003.60491021056,1000.42481866982,997.271480871913,1001.35959606247,1001.99256408243,1000.36628150615,999.799649061576
KHDot47K5FGe,1001.67458286848,1001.23640679603,999.818780479448,997.030372550788,997.330264464365,1000.32780796976,998.635701253621,997.642230617843,998.993273905859,998.696631431139
qzpriGr0cXy4,999.886804907766,1004.13276598581,1000.31540325104,1000.69325303801,1000.79286326163,994.893492587859,1002.3527451808,1000.71503993968,998.3781308864,1000.32656624953
luFQcXzgtsRX,1001.30273418867,999.591015206704,1000.57838389748,1002.5584497341,996.61302925275,1001.21779443624,1001.56534821099,1000.91112964338,998.414957905492,1001.32756720003
9IJOb31YJTLW,999.790740944716,999.582343434489,1002.17299366782,996.721863448344,997.839242396784,996.020649750816,997.846977521823,1001.303394709,999.76314443194,1002.30842013863
Pfrl4xJ7b8ma,999.433554472207,999.090055595375,999.667218837142,997.733656868342,1000.57122358411,999.790045385438,999.214854818162,998.798611664845,1004.92115686888,997.124721484149
YLjiyoCd0lej,999.033676493575,997.975055330749,998.6188795787,1001.12875995613,996.036141409519,999.422158637953,999.955515651714,999.334708680747,999.918967075772,999.947921562297
NoWJINZXcqtV,999.462572536025,999.24041258889,999.976684232609,999.802866593072,998.43379479614,999.671151524829,999.908334767613,1001.03160061325,999.40836296311,998.720801011534
qiKaupRYC1VH,996.854442807875,1001.85917813356,998.871025438594,999.705017189223,1000.90540572957,999.805230660093,999.194332940734,999.596935541096,998.379345269074,1001.20828840433
oxTiw04LMXvg,1000.87787553849,1001.11998628621,997.852447234098,998.476290712148,1000.18228372564,1000.06658622325,1001.14040757597,1000.67727736889,996.291538540712,999.720845992018
h0kosFd8SDS8,996.783931167582,1003.77968917066,998.969397680249,1003.60527706791,1000.52518582024,999.83739644983,1000.68455650152,1002.61744504458,996.913404555535,999.856434111417
3xYBQ4lDuR3F,999.168005363904,999.201921839024,999.733619406226,1003.37967872589,1001.01228729774,1000.21765481049,998.061667070262,996.546422616803,1000.70492493902,1002.0991131816
jcYUD8f3Hpaz,999.234984931376,1001.61059388986,1001.63578628063,1001.15948759295,999.103296734678,1001.64967359134,998.071616122445,999.723189249879,1001.71664089023,997.316725417735
BevZa32iH1dE,997.072346426597,1000.77935384389,1001.66967972339,1002.14049605896,999.445152545545,1002.00947175793,998.931646911109,999.638130659151,1003.14407141649,999.523095254948
RcbKLw2oJ6Ks,1001.64056990567,1000.7586916359,1001.8816244064,1000.05251997385,1001.44706724242,1000.6821798598,1002.94092220859,1000.79843302809,1001.22151638293,997.51623434514
fehZDQeQuJiC,998.127363663952,1002.25205188971,1001.71991329205,1000.18162926839,1002.12769498102,1001.32184646313,999.78499990085,997.783321168136,996.374086089087,1002.15960765594
d0u7Qa54w8lh,996.860472384544,995.570558480184,1000.39635231842,999.11321483706,1002.76050155757,996.577059274929,1002.83309532914,1001.45610943087,997.727130155762,999.368627791725
JNgynBJIVhmh,997.88509437645,999.966544117683,994.547144033172,1000.41311414828,999.560109905237,1000.64567501559,1000.28069263723,1002.41979882188,1002.36190849137,997.850455888614
voSAWl52FkYk,1001.81565008122,998.865738490799,1001.45611643244,999.567236554741,1000.05283151493,1001.84756701845,997.734931451803,1001.39197264169,998.690639015772,999.989663857166
lsHOQT2GA5CF,1002.13328479314,1000.41293622195,996.78733096579,1005.39920686396,998.330499327714,1000.97784761605,998.583061246902,1001.17973799041,999.299795400519,1000.74889560549
BET7NWi8NQ5R,1001.47180225058,1001.92597022661,1000.92483039206,1000.28331742931,998.453760056624,994.696671698949,1005.81356055589,999.989704514023,1000.4303115711,1001.07917225374
AEN6X6LUozm7,999.843611225898,1000.49613740243,994.142516491222,1000.82978559125,999.634553535789,1003.71248879407,997.951596303835,998.981801831456,1002.13959044378,999.109193422054
mvaKnatpIpFU,1001.39659403013,1001.28443402997,997.514540325331,998.300757389591,1000.44150142179,998.488254716127,1001.51627226633,1000.10149222261,1000.50683211915,998.287978451606
OtKYhW4m9iAG,1000.55722168668,998.533572002236,998.751986308453,996.092472192996,999.574280345637,999.522947856541,1002.0829907536,1000.41060080771,998.100486817281,1002.12304319088
H1DtaPSHvcP3,999.753515946909,1001.0487082335,1001.28850304752,1001.11102819867,998.720808888679,997.890135537867,1000.20577930983,997.495357292734,998.43521233257,998.169753768676
